date,origin,destination,commodity,vessel_type,cargo_tonnes,bdi,vlsfo_usd_per_tonne,coal_price_usd_per_mt,iron_ore_price_usd_per_dmt,wind_kmh,wave_height_m,cyclone_risk,weather_delay_days,current_freight_usd_per_tonne,next_month_freight_usd_per_tonne,trajectory_id,data_origin,synthetic_generation_method
2032-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,21.853600000000004,1.2,2.0,0.5,8.16193007144113,8.269072411545844,SYN0401,synthetic,empirical_constrained_simulation_v1
2032-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,8.269072411545844,8.113610887789138,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,8.113610887789138,7.818931309526184,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,7.818931309526184,8.136036443389115,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,8.136036443389115,9.414450193502088,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,9.414450193502088,8.330409978073734,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,8.330409978073734,7.529427626594521,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,7.529427626594521,9.411784533243152,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,9.411784533243152,9.678781981534007,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,9.678781981534007,12.098477476917509,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,12.098477476917509,14.264513521107983,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,14.264513521107983,15.711396415041754,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,15.711396415041754,19.63924551880219,SYN0401,synthetic,empirical_constrained_simulation_v1
2033-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,19.63924551880219,14.729434139101643,SYN0401,synthetic,empirical_constrained_simulation_v1
2034-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,14.729434139101643,15.792236830041482,SYN0401,synthetic,empirical_constrained_simulation_v1
2034-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,36.6696,2.6,5.0,2.5,15.792236830041482,15.561278242840084,SYN0401,synthetic,empirical_constrained_simulation_v1
2034-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.2,11.925411569496587,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,11.925411569496587,12.34398511588597,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,12.34398511588597,11.768741290705726,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,11.768741290705726,9.876594942655675,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,9.876594942655675,9.400411244095578,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,9.400411244095578,11.750514055119472,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.750514055119472,11.150960761862684,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,11.150960761862684,12.636422575222602,SYN0402,synthetic,empirical_constrained_simulation_v1
2034-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,12.636422575222602,12.503877751674837,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,12.503877751674837,13.118763320336578,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,13.118763320336578,12.154544334966184,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,12.154544334966184,12.793113188674296,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,12.793113188674296,13.413169439615462,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,13.413169439615462,13.353196620120125,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,13.353196620120125,11.78833053497396,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,11.78833053497396,11.923755614068183,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,11.923755614068183,8.942816710551137,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,8.942816710551137,9.785692642887845,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,9.785692642887845,11.28775506518637,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,11.28775506518637,12.704245960023849,SYN0402,synthetic,empirical_constrained_simulation_v1
2035-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,12.704245960023849,12.10894179516801,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,52.2264,3.8,2.0,3.5,12.10894179516801,12.179518500700642,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,19.446,1.1,1.0,0.0,12.179518500700642,11.096284181557365,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,11.096284181557365,13.388981315031755,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,13.388981315031755,15.731649652526306,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,15.731649652526306,15.176865281986982,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,21.853600000000004,1.2,2.0,0.5,15.176865281986982,16.485162640900224,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,16.485162640900224,18.550595075743107,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,18.550595075743107,20.22082679167264,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,20.22082679167264,25.276033489590798,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,25.276033489590798,22.689437622560803,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,22.689437622560803,18.72936622115279,SYN0402,synthetic,empirical_constrained_simulation_v1
2036-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,18.72936622115279,18.847454423110612,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,18.847454423110612,18.97332069504352,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,18.97332069504352,19.128896541797783,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,21.853600000000004,1.2,2.0,0.5,19.128896541797783,21.239831479861778,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,21.239831479861778,20.32003291749571,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,20.32003291749571,22.11562848050435,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,22.11562848050435,21.258636116178995,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,21.258636116178995,21.79770629056014,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,21.79770629056014,20.009445629633188,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,20.009445629633188,18.420614518742674,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,18.420614518742674,18.40855960335749,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,18.40855960335749,22.085277309002525,SYN0402,synthetic,empirical_constrained_simulation_v1
2037-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,22.085277309002525,21.420960230076748,SYN0402,synthetic,empirical_constrained_simulation_v1
2038-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,21.420960230076748,18.52368336708063,SYN0402,synthetic,empirical_constrained_simulation_v1
2038-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,18.52368336708063,19.732817181801607,SYN0402,synthetic,empirical_constrained_simulation_v1
2038-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,19.732817181801607,14.799612886351206,SYN0402,synthetic,empirical_constrained_simulation_v1
2038-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,14.799612886351206,18.49951610793901,SYN0402,synthetic,empirical_constrained_simulation_v1
2046-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,11.6,11.279243659051517,SYN0405,synthetic,empirical_constrained_simulation_v1
2046-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,11.279243659051517,13.684757110193912,SYN0405,synthetic,empirical_constrained_simulation_v1
2046-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,13.684757110193912,11.712418993209537,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,11.712418993209537,13.693622286714033,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,13.693622286714033,14.44256162086905,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,14.44256162086905,10.831921215651787,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,10.831921215651787,10.59892121171008,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,10.59892121171008,9.373701250883915,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,9.373701250883915,10.361690177062329,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,10.361690177062329,10.276407393455719,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,10.276407393455719,11.280055433150201,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,11.280055433150201,12.708592585314731,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,12.708592585314731,11.851256789035375,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,20.001600000000003,1.1,1.0,0.0,11.851256789035375,13.069093564469322,SYN0405,synthetic,empirical_constrained_simulation_v1
2047-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,13.069093564469322,13.523301512851917,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,13.523301512851917,13.275403235086978,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,13.275403235086978,11.849099779828654,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,11.849099779828654,12.820125689987476,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,12.820125689987476,13.073082881890974,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,27.78,1.9,4.0,2.5,13.073082881890974,14.012671026311638,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,14.012671026311638,11.48495099784058,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,11.48495099784058,13.017592418593326,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,13.017592418593326,14.426467500764923,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,14.426467500764923,11.121675559483291,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,11.121675559483291,11.258737364226938,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,22.224,1.4,2.0,0.5,11.258737364226938,10.27608182893463,SYN0405,synthetic,empirical_constrained_simulation_v1
2048-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,10.27608182893463,9.605820107339866,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,9.605820107339866,7.2043650805049,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,7.2043650805049,8.001032732932307,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,8.001032732932307,9.891822607918044,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,28.706000000000003,1.9,4.0,2.5,9.891822607918044,11.332768352361533,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,11.332768352361533,11.171083006456923,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,11.171083006456923,13.963853758071155,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,13.963853758071155,15.628454848924642,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,30.0024,2.1,5.0,3.5,15.628454848924642,13.809097199235064,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,13.809097199235064,15.327726106737481,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,15.327726106737481,14.078038849998775,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-11-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,14.078038849998775,13.865843466459184,SYN0405,synthetic,empirical_constrained_simulation_v1
2049-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,25.002,1.5,2.0,1.0,13.865843466459184,13.069161145085918,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,13.069161145085918,13.388054606774048,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,52.782,3.9,2.0,3.5,13.388054606774048,13.126726198857778,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,31.484,2.2,5.0,4.0,13.126726198857778,12.937138616385093,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,20.7424,1.1,2.0,0.5,12.937138616385093,12.943670659920654,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,12.943670659920654,13.163369406802676,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,34.262,2.4,4.0,2.0,13.163369406802676,9.872527055102008,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,50.004000000000005,3.7,2.0,3.0,9.872527055102008,10.559876668676868,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-08-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,39.818000000000005,2.8,3.0,2.0,10.559876668676868,9.249084173979373,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-09-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,9.249084173979373,11.561355217474215,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-10-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,11.561355217474215,9.30534130815861,SYN0405,synthetic,empirical_constrained_simulation_v1
2050-12-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,44.448,3.2,3.0,2.5,10.3,8.333492749430741,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-01-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,55.189600000000006,4.1,2.0,4.0,8.333492749430741,7.940179096313715,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-02-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,52.2264,3.8,2.0,3.5,7.940179096313715,8.546675490635224,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-03-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,24.4464,1.5,2.0,0.5,8.546675490635224,9.236895306161953,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-04-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,22.224,1.3,2.0,0.5,9.236895306161953,9.3997287876716,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-05-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,40.744,2.9,3.0,2.0,9.3997287876716,9.451718713390477,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-06-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,36.6696,2.6,5.0,2.5,9.451718713390477,9.41308816047857,SYN0406,synthetic,empirical_constrained_simulation_v1
2051-07-01,Taboneo,East Coast India,Thermal Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,46.6704,3.4,3.0,3.0,9.41308816047857,11.76636020059821,SYN0406,synthetic,empirical_constrained_simulation_v1
